tape,step,day,hour,farmer_action,hands_actions,market_actions
5,203,9,11,CARE,COLLECT_FERTILIZER; WATER; NORTH; WATER; PICKUP WHEAT 1; WEST; EAST; PLANT STRAWBERRY; WATER; NORTH,
5,204,9,12,COLLECT_FERTILIZER,EAST; SOUTH; NORTH; WEST; EAST; WATER; WATER; WATER; WEST; WATER,BUY_PRODUCT WHEAT 3
5,205,9,13,EAST,EAST; WATER; PLACE SHEEP; WEST; EAST; WEST; WEST; NORTH; WEST,BUY_SEED STRAWBERRY 1
5,206,9,14,FEED,EAST; EAST; CARE; WATER; FEED; WEST; WEST; WATER; WATER,BUY_PRODUCT WHEAT 3
5,207,9,15,CARE,SOUTH; WATER; SOUTH; WEST; WATER; WEST; HARVEST; WEST,
5,208,9,16,COLLECT_FERTILIZER,FEED; NORTH; WATER; WEST; SOUTH; WEST; PLANT STRAWBERRY; WEST,
5,209,9,17,SOUTH,CARE; WATER; WEST; PICKUP WHEAT 1; WATER; WEST; WATER; WATER,
5,210,9,18,FEED,COLLECT_FERTILIZER; NORTH; WEST; EAST; SOUTH; WATER; EAST; WEST,BUY_SEED WHEAT 1
5,211,9,19,CARE,WEST; WATER; WATER; NORTH; WATER; WEST; WATER; WATER,
5,212,9,20,COLLECT_FERTILIZER,PLACE FERTILIZER 3; NORTH; WEST; NORTH; SOUTH; WEST; HARVEST,SELL FERTILIZER 3
5,213,9,21,SOUTH,WEST; WATER; WATER; FEED; COLLECT_FERTILIZER; WATER; PLANT WHEAT,SELL WHEAT 2
5,214,9,22,PLACE FERTILIZER 4,COLLECT_FERTILIZER; WEST; SOUTH; CARE; SOUTH; WATER,SELL FERTILIZER 4
5,215,9,23,COLLECT_FERTILIZER,WATER; WATER; WATER,
5,216,10,0,PICKUP WHEAT 3,,HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
5,217,10,1,WEST,PICKUP WHEAT 5; EAST; WEST; PICKUP WHEAT 4; PICKUP WHEAT 1; WEST; EAST; WEST,SELL FERTILIZER 3; BUY_PRODUCT FERTILIZER 1; HIRE; HIRE; HIRE
5,218,10,2,HARVEST,FEED; EAST; NORTH; FEED; PICKUP WHEAT 1; EAST; EAST; NORTH; WEST; WEST; WEST,SELL FERTILIZER 1; BUY_PRODUCT WHEAT 3
5,219,10,3,EAST,CARE; EAST; NORTH; CARE; EAST; EAST; EAST; HARVEST; WEST; NORTH; WEST,
5,220,10,4,PLACE WOOL 4,COLLECT_FERTILIZER; EAST; NORTH; COLLECT_FERTILIZER; FEED; EAST; EAST; EAST; WEST; NORTH; WEST,SELL WOOL 4; BUY_PRODUCT WHEAT 3
5,221,10,5,WEST,NORTH; EAST; NORTH; NORTH; CARE; EAST; NORTH; SOUTH; WEST; NORTH; NORTH,
5,222,10,6,FEED,FEED; NORTH; WATER; FEED; COLLECT_FERTILIZER; EAST; NORTH; PLACE WOOL 4; NORTH; WATER; NORTH,SELL WOOL 4; BUY_PRODUCT WHEAT 3
5,223,10,7,CARE,CARE; NORTH; EAST; CARE; EAST; NORTH; NORTH; NORTH; NORTH; WATER,
5,224,10,8,COLLECT_FERTILIZER,COLLECT_FERTILIZER; NORTH; WATER; COLLECT_FERTILIZER; FEED; WATER; NORTH; NORTH; WATER; WEST,BUY_PRODUCT WHEAT 3; BUY_SEED WHEAT 1
5,225,10,9,NORTH,EAST; NORTH; EAST; NORTH; CARE; EAST; NORTH; WATER; WEST; WATER,BUY_SEED WHEAT 2
5,226,10,10,FEED,FEED; WATER; WATER; FEED; COLLECT_FERTILIZER; WATER; WATER; HARVEST; WATER; SOUTH,BUY_PRODUCT WHEAT 3
5,227,10,11,CARE,CARE; HARVEST; EAST; CARE; NORTH; NORTH; HARVEST; PLANT WHEAT; NORTH; WATER,
5,228,10,12,COLLECT_FERTILIZER,COLLECT_FERTILIZER; PLANT WHEAT; WATER; COLLECT_FERTILIZER; WATER; WATER; PLANT WHEAT; WATER; WATER; WEST,BUY_PRODUCT WHEAT 3
5,229,10,13,WEST,NORTH; WATER; NORTH; EAST; NORTH; NORTH; WATER; NORTH; EAST; WATER,BUY_SEED WHEAT 1
5,230,10,14,SOUTH,FEED; WEST; WATER; FEED; WATER; WATER; WATER; WATER; NORTH,BUY_PRODUCT WHEAT 3
5,231,10,15,FEED,CARE; WATER; EAST; CARE; WEST; WEST; HARVEST; EAST; WATER,
5,232,10,16,CARE,COLLECT_FERTILIZER; WATER; COLLECT_FERTILIZER; WEST; WATER; PLANT WHEAT; WATER; NORTH,
5,233,10,17,COLLECT_FERTILIZER,WEST; SOUTH; SOUTH; SOUTH; WATER; EAST; WATER,
5,234,10,18,EAST,SOUTH; SOUTH; SOUTH; WATER; EAST; WATER; EAST,
5,235,10,19,EAST,SOUTH; PLACE FERTILIZER 4; DROP; WATER; EAST; WATER,SELL FERTILIZER 4
5,236,10,20,PLACE FERTILIZER 2,PLACE FERTILIZER 4; SOUTH; WATER; EAST,SELL FERTILIZER 6
5,237,10,21,DROP,DROP; WATER; WATER,SELL WHEAT 2
5,238,10,22,PASS,,
5,239,10,23,PASS,,
5,240,11,0,NORTH,,HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
5,241,11,1,WEST,WEST; PICKUP WHEAT 5; WEST; WEST; NORTH; WEST; WEST; WEST; WEST,BUY_PRODUCT FERTILIZER 8; HIRE; HIRE
5,242,11,2,WEST,WEST; WEST; WEST; NORTH; NORTH; WEST; WEST; WEST; WEST; NORTH; WEST,SELL FERTILIZER 8; BUY_PRODUCT WHEAT 5
5,243,11,3,WEST,WEST; NORTH; NORTH; PICKUP WHEAT 5; NORTH; NORTH; NORTH; NORTH; WEST; PICKUP WHEAT 5; NORTH,
5,244,11,4,WATER,WEST; NORTH; NORTH; FEED; NORTH; NORTH; NORTH; NORTH; WATER; FEED; NORTH,BUY_PRODUCT WHEAT 5
5,245,11,5,HARVEST,WATER; NORTH; NORTH; CARE; WATER; NORTH; WATER; NORTH; HARVEST; CARE; NORTH,
5,246,11,6,EAST,HARVEST; WATER; WATER; COLLECT_FERTILIZER; HARVEST; WATER; HARVEST; WATER; EAST; COLLECT_FERTILIZER; NORTH,BUY_PRODUCT WHEAT 5
5,247,11,7,EAST,EAST; HARVEST; HARVEST; NORTH; SOUTH; HARVEST; EAST; HARVEST; EAST; NORTH; WATER,
5,248,11,8,EAST,EAST; SOUTH; EAST; FEED; SOUTH; EAST; EAST; EAST; EAST; FEED; HARVEST,BUY_PRODUCT WHEAT 5
5,249,11,9,SOUTH,EAST; SOUTH; EAST; CARE; SOUTH; SOUTH; SOUTH; SOUTH; PLACE MELON 6; CARE; EAST,SELL MELON 6
5,250,11,10,PLACE MELON 6,EAST; SOUTH; SOUTH; COLLECT_FERTILIZER; SOUTH; SOUTH; PLACE MELON 6; SOUTH; WEST; COLLECT_FERTILIZER; SOUTH,SELL MELON 12; BUY_PRODUCT WHEAT 5
5,251,11,11,WEST,PLACE MELON 6; PLACE MELON 6; SOUTH; NORTH; PLACE MELON 6; SOUTH; NORTH; PLACE MELON 6; CARE; EAST; SOUTH,SELL MELON 24; BUY_SEED WHEAT 1
5,252,11,12,WEST,WEST; WEST; PLACE MELON 6; FEED; NORTH; PLACE MELON 6; NORTH; NORTH; FEED; SOUTH,SELL MELON 12; BUY_PRODUCT WHEAT 5; BUY_SEED STRAWBERRY 1
5,253,11,13,WEST,WEST; FEED; CARE; NORTH; NORTH; NORTH; CARE; SOUTH,BUY_SEED WHEAT 2
5,254,11,14,PLANT WHEAT,NORTH; COLLECT_FERTILIZER; COLLECT_FERTILIZER; HARVEST; BUILD_COOP; BUILD_PASTURE; COLLECT_FERTILIZER; PLACE MELON 6,SELL MELON 6; BUY_PRODUCT WHEAT 5; BUY_SEED WHEAT 1
5,255,11,15,WATER,PLANT STRAWBERRY; NORTH; EAST; SOUTH; NORTH; NORTH; SOUTH,BUY_SEED WHEAT 1
5,256,11,16,NORTH,WATER; FEED; FEED; HARVEST; PLANT WHEAT; PLANT WHEAT; FEED,BUY_PRODUCT WHEAT 5; BUY_SEED WHEAT 1
5,257,11,17,PLANT WHEAT,NORTH; CARE; CARE; SOUTH; WATER; WATER; CARE,
5,258,11,18,WATER,PLANT WHEAT; COLLECT_FERTILIZER; COLLECT_FERTILIZER; HARVEST; WEST; WEST; COLLECT_FERTILIZER,SELL FERTILIZER 3; BUY_SEED WHEAT 2
5,259,11,19,WEST,WATER; WEST; EAST; PLACE MILK 12; PLANT WHEAT; WATER; EAST,SELL MILK 12
5,260,11,20,SOUTH,WEST; SOUTH; FEED; WATER; HARVEST; FEED,
5,261,11,21,PLANT WHEAT,WATER; FEED; CARE; PLANT WHEAT; CARE,SELL WHEAT 6
5,262,11,22,WATER,HARVEST; CARE; COLLECT_FERTILIZER; WATER; COLLECT_FERTILIZER,
5,263,11,23,PASS,COLLECT_FERTILIZER,BUY_SEED STRAWBERRY 1
5,264,12,0,PICKUP WHEAT 3,,SELL MELON 12; SELL FERTILIZER 12; BUY_PRODUCT WHEAT 3; BUY_SEED STRAWBERRY 5; HIRE; HIRE; HIRE; HIRE
5,265,12,1,WEST,PICKUP WHEAT 5; WEST; NORTH; PICKUP WHEAT 4,BUY_PRODUCT FERTILIZER 1; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; BUY_LAND
5,266,12,2,FEED,WEST; WEST; PICKUP WHEAT 5; EAST; SOUTH; WEST; WEST; PLANT STRAWBERRY; EAST; WEST; EAST,SELL FERTILIZER 1; BUY_PRODUCT WHEAT 3
5,267,12,3,CARE,FEED; PLANT STRAWBERRY; FEED; NORTH; SOUTH; SOUTH; WEST; WATER; EAST; WEST; EAST,
5,268,12,4,COLLECT_FERTILIZER,CARE; WATER; CARE; NORTH; PLANT STRAWBERRY; PLANT STRAWBERRY; HARVEST; WEST; NORTH; WEST; EAST,BUY_PRODUCT WHEAT 3; BUY_SEED STRAWBERRY 2
5,269,12,5,NORTH,COLLECT_FERTILIZER; WEST; COLLECT_FERTILIZER; NORTH; WATER; WATER; EAST; PLANT STRAWBERRY; NORTH; SOUTH; WATER,SELL FERTILIZER 1; BUY_SEED STRAWBERRY 2
5,270,12,6,FEED,NORTH; WEST; NORTH; WATER; WEST; SOUTH; EAST; WATER; WATER; PLANT STRAWBERRY; EAST,BUY_PRODUCT WHEAT 3
5,271,12,7,CARE,FEED; PLANT STRAWBERRY; FEED; EAST; PLANT STRAWBERRY; SOUTH; PLACE MILK 6; SOUTH; EAST; WATER; WATER,SELL MILK 6; BUY_SEED STRAWBERRY 2
5,272,12,8,COLLECT_FERTILIZER,CARE; WATER; CARE; WATER; WATER; PLANT STRAWBERRY; WEST; PLANT STRAWBERRY; WATER; NORTH; NORTH,BUY_PRODUCT WHEAT 3; BUY_SEED STRAWBERRY 2
5,273,12,9,WEST,COLLECT_FERTILIZER; SOUTH; COLLECT_FERTILIZER; NORTH; WEST; WATER; WEST; WATER; NORTH; WATER; WATER,
5,274,12,10,SOUTH,NORTH; PLANT STRAWBERRY; EAST; WATER; PLANT STRAWBERRY; SOUTH; NORTH; WEST; NORTH; NORTH; NORTH,BUY_PRODUCT WHEAT 3; BUY_SEED WHEAT 2
5,275,12,11,FEED,FEED; WATER; FEED; WEST; WATER; PLANT STRAWBERRY; NORTH; PLANT STRAWBERRY; NORTH; WATER; NORTH,BUY_SEED STRAWBERRY 1; BUY_SEED WHEAT 2
5,276,12,12,CARE,CARE; SOUTH; CARE; WATER; SOUTH; WATER; WATER; WATER; WATER; WEST; WATER,BUY_PRODUCT WHEAT 3
5,277,12,13,COLLECT_FERTILIZER,COLLECT_FERTILIZER; PLANT WHEAT; COLLECT_FERTILIZER; WEST; PLANT WHEAT; WEST; EAST; WEST; HARVEST; NORTH; SOUTH,BUY_SEED WHEAT 2
5,278,12,14,WEST,EAST; WATER; SOUTH; WEST; WATER; PLANT WHEAT; NORTH; PLANT STRAWBERRY; PLANT WHEAT; NORTH; WATER,BUY_SEED WHEAT 1; BUY_SEED STRAWBERRY 2
5,279,12,15,NORTH,FEED; SOUTH; FEED; WEST; SOUTH; WATER; WATER; WATER; WATER; NORTH; WEST,
5,280,12,16,NORTH,CARE; PLANT WHEAT; CARE; WATER; PLANT WHEAT; NORTH; EAST; SOUTH; EAST; WATER; WATER,BUY_SEED WHEAT 1
5,281,12,17,PLANT STRAWBERRY,COLLECT_FERTILIZER; WATER; COLLECT_FERTILIZER; WEST; WATER; PLANT STRAWBERRY; NORTH; PLANT WHEAT; WATER; HARVEST; NORTH,BUY_SEED WHEAT 1
5,282,12,18,WATER,EAST; SOUTH; EAST; WATER; WATER; WATER; WATER; HARVEST; WATER,
5,283,12,19,WEST,FEED; PLANT WHEAT; FEED; SOUTH; SOUTH; WEST,BUY_SEED WHEAT 1
5,284,12,20,WATER,CARE; WATER; CARE; WATER; PLANT WHEAT; WATER,
5,285,12,21,SOUTH,COLLECT_FERTILIZER; EAST; COLLECT_FERTILIZER; WEST; WATER; NORTH,SELL WHEAT 9
5,286,12,22,WATER,EAST; PLANT WHEAT; WATER; WATER,
5,287,12,23,PASS,WATER; WATER,
5,288,13,0,NORTH,,HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
5,289,13,1,WEST,WEST; PICKUP WHEAT 5; WEST; PICKUP WHEAT 4; WEST; WEST; WEST; EAST,SELL FERTILIZER 12
5,290,13,2,HARVEST,HARVEST; FEED; WEST; FEED; NORTH; WEST; WEST; PICKUP WHEAT 1,
5,291,13,3,EAST,EAST; CARE; WEST; CARE; NORTH; WEST; WEST; EAST,BUY_SEED WHEAT 1
5,292,13,4,SOUTH,PLACE WOOL 4; COLLECT_FERTILIZER; WEST; COLLECT_FERTILIZER; NORTH; WEST; NORTH; EAST,SELL WOOL 4
5,293,13,5,PLACE WOOL 4,PICKUP WHEAT 3; NORTH; SOUTH; NORTH; DIG; NORTH; NORTH; FEED,SELL WOOL 4; SELL FERTILIZER 1
5,294,13,6,NORTH,WEST; FEED; SOUTH; FEED; PLANT WHEAT; WATER; WATER; CARE,
5,295,13,7,NORTH,FEED; CARE; WATER; CARE; WATER; NORTH; NORTH; COLLECT_FERTILIZER,
5,296,13,8,HARVEST,CARE; COLLECT_FERTILIZER; EAST; COLLECT_FERTILIZER; WEST; NORTH; NORTH; EAST,BUY_SEED WHEAT 2
5,297,13,9,SOUTH,COLLECT_FERTILIZER; EAST; SOUTH; NORTH; WATER; NORTH; WATER; EAST,BUY_SEED WHEAT 1
5,298,13,10,HARVEST,NORTH; FEED; WATER; FEED; HARVEST; WATER; HARVEST; NORTH,
5,299,13,11,SOUTH,FEED; CARE; CARE; PLANT WHEAT; HARVEST; PLANT WHEAT; NORTH,
5,300,13,12,HARVEST,CARE; COLLECT_FERTILIZER; COLLECT_FERTILIZER; WATER; PLANT WHEAT; WATER; NORTH,BUY_SEED WHEAT 2
5,301,13,13,PLACE MILK 9,COLLECT_FERTILIZER; NORTH; EAST; NORTH; WATER; EAST; WATER,SELL MILK 9; BUY_SEED WHEAT 2
5,302,13,14,PASS,WEST; FEED; FEED; WATER; NORTH; SOUTH; HARVEST,
5,303,13,15,PASS,SOUTH; CARE; CARE; HARVEST; PLANT WHEAT; DIG; PLANT WHEAT,BUY_SEED WHEAT 1
5,304,13,16,PASS,FEED; COLLECT_FERTILIZER; COLLECT_FERTILIZER; PLANT WHEAT; WATER; PLANT WHEAT; WATER,
5,305,13,17,PASS,CARE; SOUTH; SOUTH; WATER; WATER; NORTH,
5,306,13,18,PASS,COLLECT_FERTILIZER; SOUTH; SOUTH; EAST; WEST; PLANT WHEAT,BUY_SEED WHEAT 1
5,307,13,19,PASS,WEST; FEED; PLACE FERTILIZER 3; WATER; WATER; WATER,SELL FERTILIZER 3
5,308,13,20,PASS,WATER; CARE; DROP; HARVEST,
5,309,13,21,PASS,NORTH; COLLECT_FERTILIZER; PLANT WHEAT,SELL WHEAT 11
5,310,13,22,PASS,WATER; WATER,
5,311,13,23,PASS,,
5,312,14,0,EAST,,SELL FERTILIZER 1; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
5,313,14,1,PICKUP WHEAT 5,PICKUP WHEAT 3; WEST; WEST; PICKUP WHEAT 5; WEST; WEST; WEST,BUY_PRODUCT FERTILIZER 4; HIRE; HIRE; HIRE; BUY_ANIMAL SHEEP 1
5,314,14,2,FEED,WEST; SOUTH; WATER; FEED; WEST; WEST; SOUTH; EAST; EAST; NORTH,SELL FERTILIZER 4; SELL WHEAT 9
5,315,14,3,CARE,FEED; WATER; WEST; CARE; WEST; WATER; WATER; EAST; EAST; NORTH,
5,316,14,4,COLLECT_FERTILIZER,CARE; SOUTH; WATER; COLLECT_FERTILIZER; WEST; WEST; SOUTH; EAST; EAST; NORTH,
5,317,14,5,NORTH,COLLECT_FERTILIZER; SOUTH; WEST; NORTH; WEST; NORTH; SOUTH; NORTH; NORTH; NORTH,SELL FERTILIZER 2
5,318,14,6,FEED,NORTH; WATER; WEST; FEED; WATER; WATER; SOUTH; WATER; WATER; WATER,SELL FERTILIZER 1
5,319,14,7,CARE,FEED; SOUTH; WEST; CARE; HARVEST; HARVEST; WATER; EAST; NORTH; NORTH,
5,320,14,8,COLLECT_FERTILIZER,CARE; WATER; WATER; COLLECT_FERTILIZER; BUILD_PASTURE; BUILD_PASTURE; NORTH; WATER; WATER; WATER,
5,321,14,9,EAST,COLLECT_FERTILIZER; WEST; NORTH; NORTH; NORTH; SOUTH; WATER; NORTH; WEST; WEST,SELL FERTILIZER 2
5,322,14,10,FEED,WEST; WATER; NORTH; FEED; WATER; WATER; NORTH; WATER; WATER; WATER,SELL FERTILIZER 1
5,323,14,11,CARE,SOUTH; WEST; NORTH; CARE; EAST; EAST; WATER; NORTH; NORTH; SOUTH,
5,324,14,12,COLLECT_FERTILIZER,FEED; WATER; WATER; COLLECT_FERTILIZER; WATER; NORTH; WEST; WATER; WATER; WATER,
5,325,14,13,SOUTH,CARE; WEST; EAST; EAST; HARVEST; HARVEST; WATER; NORTH; EAST; WEST,SELL FERTILIZER 2; BUY_SEED WHEAT 1
5,326,14,14,FEED,COLLECT_FERTILIZER; WATER; WATER; FEED; BUILD_PASTURE; EAST; WEST; WATER; WATER; WATER,
5,327,14,15,CARE,SOUTH; HARVEST; NORTH; CARE; EAST; EAST; WATER; NORTH; NORTH; NORTH,SELL FERTILIZER 1; BUY_SEED WHEAT 1
5,328,14,16,COLLECT_FERTILIZER,SOUTH; PLANT WHEAT; WATER; COLLECT_FERTILIZER; NORTH; PLACE MILK 3; SOUTH; WATER; WATER; WATER,BUY_SEED WHEAT 1
5,329,14,17,EAST,WATER; WATER; NORTH; EAST; WATER; PICKUP SHEEP 1; WATER; HARVEST; WEST,
5,330,14,18,FEED,WEST; NORTH; WATER; FEED; HARVEST; WEST; PLANT WHEAT; WEST,SELL MILK 3
5,331,14,19,CARE,WATER; WATER; EAST; CARE; PLANT WHEAT; WEST; WATER; WEST,
5,332,14,20,COLLECT_FERTILIZER,WEST; EAST; WATER; COLLECT_FERTILIZER; WATER; WEST; WEST; WATER,
5,333,14,21,NORTH,WATER; WATER; SOUTH; NORTH; EAST; PLACE SHEEP; WATER; SOUTH,
5,334,14,22,WATER,SOUTH; NORTH; WATER; WATER; WATER; CARE; WEST; WATER,
5,335,14,23,PASS,WATER; WATER; FEED; WATER,
5,336,15,0,HARVEST,,HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
5,337,15,1,PLACE MILK 3,PICKUP WHEAT 5; WEST; EAST; PICKUP FERTILIZER 4; WEST; WEST; WEST; PICKUP WHEAT 4; EAST,SELL MILK 3; HIRE
5,338,15,2,NORTH,WEST; WEST; EAST; WEST; EAST; WEST; WATER; WEST; NORTH; NORTH,SELL FERTILIZER 9
5,339,15,3,NORTH,FEED; WEST; NORTH; WEST; PICKUP WHEAT 4; WEST; SOUTH; FEED; NORTH; PICKUP WHEAT 2,
5,340,15,4,HARVEST,CARE; SOUTH; HARVEST; NORTH; FEED; SOUTH; WATER; CARE; HARVEST; EAST,
5,341,15,5,SOUTH,COLLECT_FERTILIZER; SOUTH; WEST; WATER; CARE; SOUTH; WEST; COLLECT_FERTILIZER; WEST; FEED,BUY_SEED WHEAT 2
5,342,15,6,HARVEST,NORTH; SOUTH; WEST; WEST; COLLECT_FERTILIZER; WATER; WEST; NORTH; SOUTH; CARE,BUY_SEED WHEAT 1
5,343,15,7,EAST,FEED; WATER; PLACE WOOL 6; DIG; NORTH; HARVEST; WATER; FEED; SOUTH; COLLECT_FERTILIZER,SELL WOOL 6
5,344,15,8,HARVEST,CARE; HARVEST; WEST; PLANT WHEAT; FEED; PLANT WHEAT; NORTH; CARE; PLACE WOOL 6; EAST,SELL WOOL 6
5,345,15,9,SOUTH,COLLECT_FERTILIZER; PLANT WHEAT; WEST; WATER; CARE; WATER; WATER; COLLECT_FERTILIZER; WEST; FEED,
5,346,15,10,HARVEST,NORTH; WATER; WEST; WEST; COLLECT_FERTILIZER; WEST; EAST; WEST; NORTH; CARE,BUY_SEED WHEAT 1
5,347,15,11,PLACE MILK 18,FEED; SOUTH; WEST; FERTILIZE; EAST; WATER; WATER; SOUTH; NORTH; COLLECT_FERTILIZER,SELL MILK 18; BUY_SEED WHEAT 1
5,348,15,12,WEST,CARE; WATER; SOUTH; WATER; FEED; HARVEST; SOUTH; FEED; NORTH; EAST,
5,349,15,13,WEST,COLLECT_FERTILIZER; HARVEST; WATER; NORTH; CARE; PLANT WHEAT; WATER; CARE; WATER; EAST,
5,350,15,14,NORTH,EAST; PLANT WHEAT; EAST; FERTILIZE; COLLECT_FERTILIZER; WATER; SOUTH; COLLECT_FERTILIZER; NORTH; NORTH,
5,351,15,15,NORTH,FEED; WATER; SOUTH; WATER; NORTH; SOUTH; WATER; WEST; WATER; NORTH,BUY_SEED WHEAT 1
5,352,15,16,WATER,CARE; EAST; SOUTH; EAST; FEED; WATER; WEST; FEED; WEST; NORTH,BUY_SEED WHEAT 1
5,353,15,17,WEST,COLLECT_FERTILIZER; WATER; SOUTH; NORTH; CARE; HARVEST; WATER; CARE; WATER; WATER,
5,354,15,18,WATER,SOUTH; HARVEST; WATER; FERTILIZE; COLLECT_FERTILIZER; PLANT WHEAT; WEST; COLLECT_FERTILIZER; WEST; NORTH,BUY_SEED WHEAT 1
5,355,15,19,NORTH,SOUTH; PLANT WHEAT; EAST; WATER; WATER; NORTH; WEST; WEST; WATER,
5,356,15,20,WATER,PLACE FERTILIZER; WATER; EAST; EAST; SOUTH; WATER; DIG; WEST; WEST,SELL FERTILIZER 1
5,357,15,21,EAST,DROP; EAST; WATER; NORTH; WATER; WEST; PLANT WHEAT; WATER; WATER,SELL WHEAT 11
5,358,15,22,WATER,WATER; NORTH; FERTILIZE; NORTH; WATER; SOUTH,
5,359,15,23,PASS,WATER; WATER; WATER; WATER,
5,360,16,0,PICKUP WHEAT 6,,HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
5,361,16,1,WEST,PICKUP FERTILIZER 5; NORTH; NORTH; WEST; PICKUP FERTILIZER 3; NORTH; WEST; WEST; PICKUP WHEAT 5,BUY_PRODUCT FERTILIZER 4; HIRE; HIRE; HIRE
5,362,16,2,WEST,NORTH; PICKUP WHEAT 4; PICKUP WHEAT 4; WEST; EAST; EAST; SOUTH; NORTH; WEST; NORTH; WEST; WEST,SELL WHEAT 2
5,363,16,3,WEST,NORTH; FEED; FEED; WEST; EAST; PICKUP WHEAT 2; SOUTH; HARVEST; WEST; NORTH; WEST; WATER,
5,364,16,4,WEST,NORTH; CARE; CARE; NORTH; NORTH; EAST; SOUTH; SOUTH; FEED; NORTH; WEST; WEST,
5,365,16,5,NORTH,FERTILIZE; COLLECT_FERTILIZER; COLLECT_FERTILIZER; NORTH; FERTILIZE; FEED; SOUTH; HARVEST; CARE; NORTH; WEST; WATER,
5,366,16,6,HARVEST,WATER; NORTH; NORTH; WATER; WATER; CARE; WATER; EAST; COLLECT_FERTILIZER; NORTH; NORTH; WEST,SELL FERTILIZER 5
5,367,16,7,NORTH,EAST; FEED; FEED; NORTH; EAST; COLLECT_FERTILIZER; WEST; PLACE WOOL 8; NORTH; WATER; WATER; SOUTH,SELL WOOL 8; SELL FERTILIZER 1; BUY_SEED WHEAT 1
5,368,16,8,HARVEST,FERTILIZE; CARE; CARE; NORTH; SOUTH; EAST; WATER; WEST; FEED; EAST; EAST; SOUTH,SELL FERTILIZER 1
5,369,16,9,EAST,WATER; COLLECT_FERTILIZER; COLLECT_FERTILIZER; WATER; FERTILIZE; FEED; HARVEST; WEST; CARE; WATER; NORTH; SOUTH,
5,370,16,10,NORTH,EAST; NORTH; EAST; WEST; WATER; CARE; PLANT WHEAT; HARVEST; COLLECT_FERTILIZER; EAST; WATER; SOUTH,SELL FERTILIZER 2; BUY_SEED WHEAT 1
5,371,16,11,HARVEST,SOUTH; FEED; FEED; WATER; EAST; COLLECT_FERTILIZER; WATER; EAST; WEST; WATER; EAST; WATER,
5,372,16,12,EAST,FERTILIZE; CARE; CARE; HARVEST; FERTILIZE; NORTH; NORTH; EAST; SOUTH; EAST; NORTH; WEST,
5,373,16,13,NORTH,WATER; COLLECT_FERTILIZER; COLLECT_FERTILIZER; PLANT WHEAT; WATER; NORTH; WATER; EAST; FEED; WATER; WATER; WATER,
5,374,16,14,HARVEST,EAST; EAST; NORTH; WATER; NORTH; NORTH; WEST; NORTH; CARE; EAST; WEST,BUY_SEED WHEAT 1
5,375,16,15,EAST,FERTILIZE; FEED; FEED; SOUTH; WATER; WATER; WATER; NORTH; COLLECT_FERTILIZER; WATER; WATER,BUY_SEED WHEAT 1
5,376,16,16,EAST,WATER; CARE; CARE; WATER; NORTH; EAST; HARVEST; HARVEST; WEST; NORTH; NORTH,
5,377,16,17,SOUTH,SOUTH; COLLECT_FERTILIZER; COLLECT_FERTILIZER; HARVEST; WATER; WATER; PLANT WHEAT; EAST; FEED; WATER; WATER,
5,378,16,18,SOUTH,FERTILIZE; SOUTH; WEST; PLANT WHEAT; NORTH; EAST; WATER; SOUTH; CARE; EAST; NORTH,BUY_SEED WHEAT 1
5,379,16,19,SOUTH,WATER; SOUTH; SOUTH; WATER; NORTH; WATER; WEST; SOUTH; COLLECT_FERTILIZER; WATER; WATER,BUY_SEED WHEAT 1
5,380,16,20,SOUTH,PLACE FERTILIZER; SOUTH; EAST; WATER; HARVEST; WATER; HARVEST; WEST; NORTH; EAST,SELL FERTILIZER 1
5,381,16,21,PLACE STRAWBERRY 8,DROP; DROP; EAST; HARVEST; PLANT WHEAT; WEST; SOUTH; WATER; WATER,SELL STRAWBERRY 8
5,382,16,22,PASS,WATER; PLANT WHEAT; WATER; PLACE MILK 15; SOUTH; WEST,SELL MILK 15
5,383,16,23,PASS,WATER; WATER; WATER,
5,384,17,0,PICKUP WHEAT 6,,HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
5,385,17,1,HARVEST,PICKUP WHEAT 5; NORTH; EAST; PICKUP WHEAT 4; NORTH; WEST; WEST; EAST; WEST,BUY_PRODUCT FERTILIZER 4; HIRE; HIRE; HIRE
5,386,17,2,PLACE MILK 3,WEST; PICKUP WHEAT 5; WEST; WEST; EAST; SOUTH; NORTH; PICKUP FERTILIZER 3; EAST; WEST; SOUTH; WEST,SELL FERTILIZER 4
5,387,17,3,WEST,NORTH; FEED; WEST; FEED; EAST; WATER; PICKUP FERTILIZER 1; EAST; PICKUP WHEAT 5; NORTH; WATER; NORTH,SELL MILK 3
5,388,17,4,NORTH,NORTH; CARE; WATER; CARE; HARVEST; SOUTH; WEST; EAST; FEED; NORTH; SOUTH; NORTH,
